year,hs_code,description,partner_country,partner_iso3,export_value_usd,net_weight_kg
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",USA,USA,9360716.0,2620747.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Colombia,COL,4467989.0,2508750.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Cuba,CUB,2220462.0,529200.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Japan,JPN,887020.0,137445.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Germany,DEU,418400.0,108129.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",France,FRA,348494.0,102499.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Kingdom,GBR,110830.0,9198.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Canada,CAN,70825.0,21442.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Czechia,CZE,43510.0,18975.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",China,CHN,43141.0,5727.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Argentina,ARG,35519.0,1500.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Australia,AUS,25480.0,3450.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Belgium,BEL,21164.0,2400.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","Other Asia, nes",S19,14964.0,4140.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Rep. of Korea,KOR,5920.0,708.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Chile,CHL,4944.0,1725.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Spain,ESP,4428.0,1382.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Russian Federation,RUS,1211.0,113.0
2015,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","China, Hong Kong SAR",HKG,258.0,100.0
2015,090121,"Coffee, roasted, not decaffeinated",Chile,CHL,670627.0,89481.0
2015,090121,"Coffee, roasted, not decaffeinated",Colombia,COL,498499.0,249750.0
2015,090121,"Coffee, roasted, not decaffeinated",USA,USA,154327.0,8074.0
2015,090121,"Coffee, roasted, not decaffeinated",France,FRA,91588.0,6816.0
2015,090121,"Coffee, roasted, not decaffeinated",Japan,JPN,77650.0,9407.0
2015,090121,"Coffee, roasted, not decaffeinated",Argentina,ARG,48275.0,6050.0
2015,090121,"Coffee, roasted, not decaffeinated",Russian Federation,RUS,38308.0,5145.0
2015,090121,"Coffee, roasted, not decaffeinated",Canada,CAN,33724.0,2434.0
2015,090121,"Coffee, roasted, not decaffeinated",Germany,DEU,14075.0,1361.0
2015,090121,"Coffee, roasted, not decaffeinated",Netherlands,NLD,13908.0,1315.0
2015,090121,"Coffee, roasted, not decaffeinated",Czechia,CZE,5503.0,574.0
2015,090121,"Coffee, roasted, not decaffeinated",Italy,ITA,3840.0,222.0
2015,090121,"Coffee, roasted, not decaffeinated",Mexico,MEX,870.0,91.0
2015,090121,"Coffee, roasted, not decaffeinated",Rep. of Korea,KOR,500.0,100.0
2015,090121,"Coffee, roasted, not decaffeinated",Qatar,QAT,5.0,5.0
2015,090122,"Coffee, roasted, decaffeinated",Chile,CHL,23818.0,2589.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,France,FRA,47840.0,3393.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,USA,USA,42611.0,2350.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,Chile,CHL,5813.0,697.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,Russian Federation,RUS,608.0,65.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,Mexico,MEX,295.0,92.0
2015,090190,Coffee husks/skins; coffee substitutes containing coffee,Italy,ITA,54.0,4.0
2015,210111,"Extracts, essences and concentrates of coffee",Germany,DEU,54581699.0,7512128.0
2015,210111,"Extracts, essences and concentrates of coffee",Poland,POL,29612077.0,4268237.0
2015,210111,"Extracts, essences and concentrates of coffee",Russian Federation,RUS,12266697.0,1689876.0
2015,210111,"Extracts, essences and concentrates of coffee",United Kingdom,GBR,5593785.0,875950.0
2015,210111,"Extracts, essences and concentrates of coffee",USA,USA,4416487.0,588869.0
2015,210111,"Extracts, essences and concentrates of coffee",Peru,PER,3443877.0,220199.0
2015,210111,"Extracts, essences and concentrates of coffee",Japan,JPN,3022395.0,376900.0
2015,210111,"Extracts, essences and concentrates of coffee",Netherlands,NLD,2504603.0,368550.0
2015,210111,"Extracts, essences and concentrates of coffee",Ukraine,UKR,2248224.0,368500.0
2015,210111,"Extracts, essences and concentrates of coffee",Mexico,MEX,1456823.0,237250.0
2015,210111,"Extracts, essences and concentrates of coffee",Colombia,COL,1221496.0,206300.0
2015,210111,"Extracts, essences and concentrates of coffee",Belgium,BEL,1190955.0,143500.0
2015,210111,"Extracts, essences and concentrates of coffee",Italy,ITA,899900.0,108500.0
2015,210111,"Extracts, essences and concentrates of coffee",Estonia,EST,865975.0,128750.0
2015,210111,"Extracts, essences and concentrates of coffee",Spain,ESP,571439.0,61000.0
2015,210111,"Extracts, essences and concentrates of coffee","Other Asia, nes",S19,518740.0,64250.0
2015,210111,"Extracts, essences and concentrates of coffee",Türkiye,TUR,467106.0,105000.0
2015,210111,"Extracts, essences and concentrates of coffee",Syria,SYR,424634.0,90000.0
2015,210111,"Extracts, essences and concentrates of coffee",Georgia,GEO,423075.0,55050.0
2015,210111,"Extracts, essences and concentrates of coffee",Czechia,CZE,388045.0,82845.0
2015,210111,"Extracts, essences and concentrates of coffee",Dominican Rep.,DOM,129461.0,13000.0
2015,210111,"Extracts, essences and concentrates of coffee",Egypt,EGY,96784.0,13050.0
2015,210111,"Extracts, essences and concentrates of coffee",Lebanon,LBN,93024.0,16320.0
2015,210111,"Extracts, essences and concentrates of coffee",South Africa,ZAF,58325.0,6525.0
2015,210111,"Extracts, essences and concentrates of coffee",France,FRA,53515.0,6525.0
2015,210111,"Extracts, essences and concentrates of coffee",Rep. of Korea,KOR,46395.0,5200.0
2015,210111,"Extracts, essences and concentrates of coffee",United Arab Emirates,ARE,43200.0,15000.0
2015,210111,"Extracts, essences and concentrates of coffee",China,CHN,234.0,24.0
2015,210112,Preparations based on extracts/essences/concentrates of coffee,Peru,PER,18640.0,2329.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",USA,USA,12094085.0,3209676.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Colombia,COL,1872559.0,1115750.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Cuba,CUB,1235669.0,302400.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Germany,DEU,1000342.0,241929.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Japan,JPN,682344.0,110099.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",France,FRA,367785.0,92767.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Kingdom,GBR,162188.0,20700.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Australia,AUS,133757.0,13345.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Sweden,SWE,122713.0,17250.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Canada,CAN,72479.0,19743.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","Other Asia, nes",S19,58457.0,4276.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Rep. of Korea,KOR,27206.0,3924.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Chile,CHL,19603.0,6655.0
2016,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Peru,PER,4084.0,2553.0
2016,090112,"Coffee, not roasted, decaffeinated",Chile,CHL,2570.0,296.0
2016,090121,"Coffee, roasted, not decaffeinated",USA,USA,527053.0,48164.0
2016,090121,"Coffee, roasted, not decaffeinated",Chile,CHL,330983.0,41811.0
2016,090121,"Coffee, roasted, not decaffeinated",Japan,JPN,72000.0,9280.0
2016,090121,"Coffee, roasted, not decaffeinated",France,FRA,39735.0,5432.0
2016,090121,"Coffee, roasted, not decaffeinated",Russian Federation,RUS,32860.0,3958.0
2016,090121,"Coffee, roasted, not decaffeinated",Canada,CAN,25698.0,2769.0
2016,090121,"Coffee, roasted, not decaffeinated",Netherlands,NLD,8918.0,1243.0
2016,090121,"Coffee, roasted, not decaffeinated",Czechia,CZE,4858.0,450.0
2016,090121,"Coffee, roasted, not decaffeinated","China, Hong Kong SAR",HKG,3135.0,250.0
2016,090121,"Coffee, roasted, not decaffeinated",Switzerland,CHE,1166.0,382.0
2016,090122,"Coffee, roasted, decaffeinated",Chile,CHL,31807.0,3181.0
2016,090190,Coffee husks/skins; coffee substitutes containing coffee,USA,USA,84512.0,10708.0
2016,090190,Coffee husks/skins; coffee substitutes containing coffee,Mexico,MEX,1560.0,237.0
2016,210111,"Extracts, essences and concentrates of coffee",Germany,DEU,43650957.0,7138129.0
2016,210111,"Extracts, essences and concentrates of coffee",Russian Federation,RUS,41469066.0,5980953.0
2016,210111,"Extracts, essences and concentrates of coffee",Poland,POL,11475244.0,1838636.0
2016,210111,"Extracts, essences and concentrates of coffee",Mexico,MEX,7763649.0,1182250.0
2016,210111,"Extracts, essences and concentrates of coffee",Ukraine,UKR,4648049.0,737000.0
2016,210111,"Extracts, essences and concentrates of coffee",Peru,PER,4384536.0,272890.0
2016,210111,"Extracts, essences and concentrates of coffee",Japan,JPN,2985161.0,396475.0
2016,210111,"Extracts, essences and concentrates of coffee",Netherlands,NLD,2074322.0,301625.0
2016,210111,"Extracts, essences and concentrates of coffee",Türkiye,TUR,1829575.0,286650.0
2016,210111,"Extracts, essences and concentrates of coffee",Belgium,BEL,1511768.0,192050.0
2016,210111,"Extracts, essences and concentrates of coffee",Estonia,EST,1429780.0,234500.0
2016,210111,"Extracts, essences and concentrates of coffee",Colombia,COL,1314235.0,186525.0
2016,210111,"Extracts, essences and concentrates of coffee",United Kingdom,GBR,834275.0,108000.0
2016,210111,"Extracts, essences and concentrates of coffee",Spain,ESP,773902.0,106820.0
2016,210111,"Extracts, essences and concentrates of coffee",Brazil,BRA,705594.0,83750.0
2016,210111,"Extracts, essences and concentrates of coffee",Italy,ITA,502800.0,62000.0
2016,210111,"Extracts, essences and concentrates of coffee",USA,USA,431373.0,66620.0
2016,210111,"Extracts, essences and concentrates of coffee",Georgia,GEO,395775.0,50250.0
2016,210111,"Extracts, essences and concentrates of coffee","Other Asia, nes",S19,374790.0,46000.0
2016,210111,"Extracts, essences and concentrates of coffee",Rep. of Korea,KOR,291840.0,36400.0
2016,210111,"Extracts, essences and concentrates of coffee",Czechia,CZE,250638.0,46320.0
2016,210111,"Extracts, essences and concentrates of coffee",Iran,IRN,167417.0,23275.0
2016,210111,"Extracts, essences and concentrates of coffee",Dominican Rep.,DOM,131388.0,14250.0
2016,210111,"Extracts, essences and concentrates of coffee",United Arab Emirates,ARE,92655.0,13050.0
2016,210111,"Extracts, essences and concentrates of coffee",Chile,CHL,28080.0,810.0
2016,210111,"Extracts, essences and concentrates of coffee",France,FRA,18620.0,3325.0
2016,210111,"Extracts, essences and concentrates of coffee",Canada,CAN,437.0,83.0
2016,210112,Preparations based on extracts/essences/concentrates of coffee,Mexico,MEX,20637.0,7800.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",USA,USA,7124617.39,1676831.94
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Colombia,COL,4457734.26,2436900.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Cuba,CUB,1189005.24,268800.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",France,FRA,1151981.61,214088.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Germany,DEU,1058656.15,126475.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Japan,JPN,878905.41,126035.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Belgium,BEL,507058.0,28888.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Chile,CHL,120970.4,19184.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Peru,PER,103175.28,120000.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Kingdom,GBR,86530.32,7013.03
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","Other Asia, nes",S19,74317.1,8197.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Rep. of Korea,KOR,58537.7,4131.5
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Italy,ITA,27811.94,4710.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Canada,CAN,25641.0,2100.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Netherlands,NLD,7299.48,1017.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Australia,AUS,4500.0,2993.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",China,CHN,4175.0,367.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Russian Federation,RUS,3105.0,1000.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Denmark,DNK,2255.0,950.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Switzerland,CHE,1204.86,40.0
2017,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Brazil,BRA,58.82,9.06
2017,090121,"Coffee, roasted, not decaffeinated",Chile,CHL,351568.64,48443.97
2017,090121,"Coffee, roasted, not decaffeinated",USA,USA,92146.72,9560.94
2017,090121,"Coffee, roasted, not decaffeinated",Canada,CAN,37190.59,4927.05
2017,090121,"Coffee, roasted, not decaffeinated",Russian Federation,RUS,32014.84,1438.92
2017,090121,"Coffee, roasted, not decaffeinated",Czechia,CZE,9112.1,833.8
2017,090121,"Coffee, roasted, not decaffeinated",Germany,DEU,4925.61,504.0
2017,090121,"Coffee, roasted, not decaffeinated",Netherlands,NLD,2380.0,212.32
2017,090121,"Coffee, roasted, not decaffeinated","Other Asia, nes",S19,846.0,102.0
2017,090121,"Coffee, roasted, not decaffeinated",Switzerland,CHE,235.0,45.28
2017,090121,"Coffee, roasted, not decaffeinated",Rep. of Korea,KOR,36.0,6.26
2017,090121,"Coffee, roasted, not decaffeinated",Japan,JPN,4.8,6.7
2017,090122,"Coffee, roasted, decaffeinated",Chile,CHL,30954.0,3350.0
2017,090122,"Coffee, roasted, decaffeinated",Kuwait,KWT,1235.0,67.06
2017,090190,Coffee husks/skins; coffee substitutes containing coffee,USA,USA,35488.94,12017.68
2017,090190,Coffee husks/skins; coffee substitutes containing coffee,Russian Federation,RUS,7300.0,1.0
2017,090190,Coffee husks/skins; coffee substitutes containing coffee,Canada,CAN,6488.06,322.56
2017,210111,"Extracts, essences and concentrates of coffee",Germany,DEU,51248819.72,7389980.36
2017,210111,"Extracts, essences and concentrates of coffee",Russian Federation,RUS,22842289.72,3382640.0
2017,210111,"Extracts, essences and concentrates of coffee",Poland,POL,5432402.23,758095.0
2017,210111,"Extracts, essences and concentrates of coffee",Peru,PER,4146023.27,263201.4
2017,210111,"Extracts, essences and concentrates of coffee",Japan,JPN,3118688.14,371050.0
2017,210111,"Extracts, essences and concentrates of coffee",Netherlands,NLD,2167616.9,271900.0
2017,210111,"Extracts, essences and concentrates of coffee",Colombia,COL,1785154.14,242625.0
2017,210111,"Extracts, essences and concentrates of coffee",Mexico,MEX,1730960.0,344000.0
2017,210111,"Extracts, essences and concentrates of coffee",Türkiye,TUR,1372323.82,220075.0
2017,210111,"Extracts, essences and concentrates of coffee",United Kingdom,GBR,1321359.97,157650.0
2017,210111,"Extracts, essences and concentrates of coffee",Ukraine,UKR,1317205.27,201000.0
2017,210111,"Extracts, essences and concentrates of coffee",USA,USA,1130937.94,153512.84
2017,210111,"Extracts, essences and concentrates of coffee",Belgium,BEL,972989.5,106790.0
2017,210111,"Extracts, essences and concentrates of coffee",Italy,ITA,638850.0,75500.0
2017,210111,"Extracts, essences and concentrates of coffee",Spain,ESP,585757.0,61000.0
2017,210111,"Extracts, essences and concentrates of coffee","Other Asia, nes",S19,500673.0,57500.0
2017,210111,"Extracts, essences and concentrates of coffee",Rep. of Korea,KOR,453100.0,49800.0
2017,210111,"Extracts, essences and concentrates of coffee",Iran,IRN,353341.88,40025.0
2017,210111,"Extracts, essences and concentrates of coffee",Estonia,EST,291450.0,33500.0
2017,210111,"Extracts, essences and concentrates of coffee",South Africa,ZAF,133866.25,13550.0
2017,210111,"Extracts, essences and concentrates of coffee",Slovakia,SVK,101478.0,15600.0
2017,210111,"Extracts, essences and concentrates of coffee",Czechia,CZE,98736.0,16320.0
2017,210111,"Extracts, essences and concentrates of coffee",Dominican Rep.,DOM,95875.15,9500.0
2017,210111,"Extracts, essences and concentrates of coffee",China,CHN,45022.5,6525.0
2017,210111,"Extracts, essences and concentrates of coffee",Chile,CHL,16508.87,1656.0
2017,210112,Preparations based on extracts/essences/concentrates of coffee,Paraguay,PRY,1344.0,40.5
2017,210112,Preparations based on extracts/essences/concentrates of coffee,Netherlands,NLD,1.15,0.38
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Colombia,COL,6548523.65,3490639.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",France,FRA,1444566.59,265477.9
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",USA,USA,1137279.04,125584.24
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Japan,JPN,1012564.23,148337.34
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Germany,DEU,883202.14,115148.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Cuba,CUB,738994.48,189720.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Belgium,BEL,242506.0,13750.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Australia,AUS,241457.77,21924.1
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","Other Asia, nes",S19,194703.62,20341.48
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Kingdom,GBR,133636.98,11941.45
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",China,CHN,65410.48,7226.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Rep. of Korea,KOR,50299.0,3514.92
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Chile,CHL,36095.21,13662.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Arab Emirates,ARE,14953.85,1729.63
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Canada,CAN,8267.25,625.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Denmark,DNK,6095.0,2518.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Netherlands,NLD,5533.8,1104.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Spain,ESP,2801.0,422.0
2018,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Switzerland,CHE,1625.8,117.0
2018,090121,"Coffee, roasted, not decaffeinated",Chile,CHL,598200.73,81536.9
2018,090121,"Coffee, roasted, not decaffeinated",Japan,JPN,144000.0,18282.0
2018,090121,"Coffee, roasted, not decaffeinated",USA,USA,122443.48,14527.89
2018,090121,"Coffee, roasted, not decaffeinated",Canada,CAN,92327.03,13705.77
2018,090121,"Coffee, roasted, not decaffeinated",Russian Federation,RUS,16639.8,2011.9
2018,090121,"Coffee, roasted, not decaffeinated",Norway,NOR,11880.0,2000.0
2018,090121,"Coffee, roasted, not decaffeinated","Other Asia, nes",S19,1005.0,65.1
2018,090121,"Coffee, roasted, not decaffeinated",Czechia,CZE,966.0,84.0
2018,090121,"Coffee, roasted, not decaffeinated",United Kingdom,GBR,900.0,208.34
2018,090121,"Coffee, roasted, not decaffeinated",France,FRA,618.0,50.0
2018,090121,"Coffee, roasted, not decaffeinated",Netherlands,NLD,531.7,34.68
2018,090121,"Coffee, roasted, not decaffeinated",Spain,ESP,12.0,2.04
2018,090121,"Coffee, roasted, not decaffeinated",China,CHN,9.72,14.8
2018,090122,"Coffee, roasted, decaffeinated",Chile,CHL,39270.0,4250.0
2018,090122,"Coffee, roasted, decaffeinated",USA,USA,15495.0,1360.5
2018,090122,"Coffee, roasted, decaffeinated",Kuwait,KWT,447.5,28.3
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,Spain,ESP,113590.0,48800.0
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,USA,USA,29565.17,3673.34
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,Russian Federation,RUS,300.0,25.5
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,United Arab Emirates,ARE,32.76,15.0
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,China,CHN,10.0,28.0
2018,090190,Coffee husks/skins; coffee substitutes containing coffee,Qatar,QAT,5.0,5.0
2018,210111,"Extracts, essences and concentrates of coffee",Germany,DEU,35031704.48,5143075.0
2018,210111,"Extracts, essences and concentrates of coffee",Russian Federation,RUS,11764655.5,1699470.0
2018,210111,"Extracts, essences and concentrates of coffee",Peru,PER,5169549.92,314100.5
2018,210111,"Extracts, essences and concentrates of coffee",Japan,JPN,3855764.25,418184.0
2018,210111,"Extracts, essences and concentrates of coffee",Colombia,COL,2219128.8,313914.3
2018,210111,"Extracts, essences and concentrates of coffee",Netherlands,NLD,1841835.86,249700.0
2018,210111,"Extracts, essences and concentrates of coffee",Belgium,BEL,1726412.5,228750.0
2018,210111,"Extracts, essences and concentrates of coffee",United Kingdom,GBR,1517000.0,208650.0
2018,210111,"Extracts, essences and concentrates of coffee",Ukraine,UKR,1169851.75,167500.0
2018,210111,"Extracts, essences and concentrates of coffee",Poland,POL,1090379.06,154575.0
2018,210111,"Extracts, essences and concentrates of coffee",Türkiye,TUR,857925.39,150275.0
2018,210111,"Extracts, essences and concentrates of coffee",Italy,ITA,618457.98,75700.0
2018,210111,"Extracts, essences and concentrates of coffee","Other Asia, nes",S19,618437.5,59250.0
2018,210111,"Extracts, essences and concentrates of coffee",Spain,ESP,427706.2,47372.05
2018,210111,"Extracts, essences and concentrates of coffee",Iran,IRN,368500.0,50250.0
2018,210111,"Extracts, essences and concentrates of coffee",Mexico,MEX,356700.0,90000.0
2018,210111,"Extracts, essences and concentrates of coffee",Estonia,EST,256275.0,33500.0
2018,210111,"Extracts, essences and concentrates of coffee",Rep. of Korea,KOR,147240.0,13650.0
2018,210111,"Extracts, essences and concentrates of coffee",Dominican Rep.,DOM,126750.0,13000.0
2018,210111,"Extracts, essences and concentrates of coffee",USA,USA,56826.79,4836.1
2018,210111,"Extracts, essences and concentrates of coffee",Syria,SYR,52500.0,15000.0
2018,210111,"Extracts, essences and concentrates of coffee",Jordan,JOR,45424.37,6175.0
2018,210111,"Extracts, essences and concentrates of coffee",Czechia,CZE,40950.0,7500.0
2018,210111,"Extracts, essences and concentrates of coffee",France,FRA,32060.0,5725.0
2018,210111,"Extracts, essences and concentrates of coffee",Canada,CAN,12976.12,2607.3
2018,210111,"Extracts, essences and concentrates of coffee",Jamaica,JAM,6717.88,48.0
2018,210111,"Extracts, essences and concentrates of coffee",New Zealand,NZL,385.0,50.0
2018,210112,Preparations based on extracts/essences/concentrates of coffee,USA,USA,691.2,67.5
2018,210112,Preparations based on extracts/essences/concentrates of coffee,Peru,PER,256.0,22.0
2018,210112,Preparations based on extracts/essences/concentrates of coffee,Panama,PAN,252.72,26.3
2018,210112,Preparations based on extracts/essences/concentrates of coffee,Netherlands,NLD,69.89,4.29
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",USA,USA,1767646.55,219177.66
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Germany,DEU,1427041.06,191907.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Japan,JPN,1256736.99,160017.53
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",France,FRA,1247789.55,218939.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Colombia,COL,1210459.25,699152.5
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Cuba,CUB,281279.4,84780.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Kingdom,GBR,175142.83,16429.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Rep. of Korea,KOR,132918.44,9512.3
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)","Other Asia, nes",S19,127131.04,11526.75
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",China,CHN,59864.82,8394.73
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Chile,CHL,38303.29,12568.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",United Arab Emirates,ARE,38005.4,6651.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Canada,CAN,26786.53,7498.2
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Switzerland,CHE,20536.0,1380.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Australia,AUS,13782.46,910.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Russian Federation,RUS,12358.04,1717.31
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Italy,ITA,11043.12,2270.07
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Czechia,CZE,10820.0,2800.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Netherlands,NLD,4968.0,1035.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",New Zealand,NZL,4680.01,510.0
2019,090111,"Coffee, not roasted, not decaffeinated (green Arabica/Robusta unspecified)",Denmark,DNK,3953.52,459.0
